Combined Feature,Weight,Class
dissimilarity_test_dist_15_angl_3,0.039698981769706876,Class 0,dissimilarity,test,dist,15,angl,3
dissimilarity_test_dist_15_angl_4,0.21711478606031842,Class 0,dissimilarity,test,dist,15,angl,4
dissimilarity_test_dist_16_angl_1,-0.33706556312047553,Class 0,dissimilarity,test,dist,16,angl,1
dissimilarity_test_dist_16_angl_2,0.10809122145218142,Class 0,dissimilarity,test,dist,16,angl,2
dissimilarity_test_dist_16_angl_3,-0.07464036080046199,Class 0,dissimilarity,test,dist,16,angl,3
dissimilarity_test_dist_16_angl_4,-0.1302606428645925,Class 0,dissimilarity,test,dist,16,angl,4
energy_test_dist_3_angl_1,0.08864292626720793,Class 0,energy,test,dist,3,angl,1
energy_test_dist_3_angl_2,-0.03545315308330288,Class 0,energy,test,dist,3,angl,2
energy_test_dist_3_angl_3,0.04459524474475729,Class 0,energy,test,dist,3,angl,3
energy_test_dist_3_angl_4,0.08713883085675733,Class 0,energy,test,dist,3,angl,4
energy_test_dist_5_angl_1,-0.007375478801564306,Class 0,energy,test,dist,5,angl,1
energy_test_dist_5_angl_2,-0.060375292001102476,Class 0,energy,test,dist,5,angl,2
energy_test_dist_5_angl_3,-0.28591150438828905,Class 0,energy,test,dist,5,angl,3
energy_test_dist_5_angl_4,0.15541386870944462,Class 0,energy,test,dist,5,angl,4
energy_test_dist_2_angl_1,-0.08857866387282964,Class 0,energy,test,dist,2,angl,1
energy_test_dist_2_angl_2,0.027771568262936697,Class 0,energy,test,dist,2,angl,2
energy_test_dist_2_angl_3,0.02836418709461075,Class 0,energy,test,dist,2,angl,3
energy_test_dist_2_angl_4,-0.02906770773924361,Class 0,energy,test,dist,2,angl,4
energy_test_dist_8_angl_1,0.04725268308434605,Class 0,energy,test,dist,8,angl,1
energy_test_dist_8_angl_2,0.08753394320056329,Class 0,energy,test,dist,8,angl,2
energy_test_dist_8_angl_3,0.021963811715072445,Class 0,energy,test,dist,8,angl,3
energy_test_dist_8_angl_4,0.04863676658966809,Class 0,energy,test,dist,8,angl,4
energy_test_dist_4_angl_1,0.3533655603409509,Class 0,energy,test,dist,4,angl,1
energy_test_dist_4_angl_2,0.40750140873769736,Class 0,energy,test,dist,4,angl,2
energy_test_dist_4_angl_3,-0.068156068554587,Class 0,energy,test,dist,4,angl,3
energy_test_dist_4_angl_4,0.074475934565017,Class 0,energy,test,dist,4,angl,4
energy_test_dist_1_angl_1,-0.02064801690916962,Class 0,energy,test,dist,1,angl,1
energy_test_dist_1_angl_2,-0.012319247229951369,Class 0,energy,test,dist,1,angl,2
energy_test_dist_1_angl_3,0.05525105765009797,Class 0,energy,test,dist,1,angl,3
energy_test_dist_1_angl_4,0.09858673632253723,Class 0,energy,test,dist,1,angl,4
energy_test_dist_6_angl_1,-0.04631936178444018,Class 0,energy,test,dist,6,angl,1
energy_test_dist_6_angl_2,-0.10524895205402962,Class 0,energy,test,dist,6,angl,2
energy_test_dist_6_angl_3,0.08535492970568748,Class 0,energy,test,dist,6,angl,3
energy_test_dist_6_angl_4,0.4420436996313706,Class 0,energy,test,dist,6,angl,4
energy_test_dist_7_angl_1,-0.12469319958994607,Class 0,energy,test,dist,7,angl,1
energy_test_dist_7_angl_2,0.1309748530987287,Class 0,energy,test,dist,7,angl,2
energy_test_dist_7_angl_3,-0.08213903299845793,Class 0,energy,test,dist,7,angl,3
energy_test_dist_7_angl_4,-0.01593075223223339,Class 0,energy,test,dist,7,angl,4
energy_test_dist_9_angl_1,0.05499548151304756,Class 0,energy,test,dist,9,angl,1
energy_test_dist_9_angl_2,0.1030943253444756,Class 0,energy,test,dist,9,angl,2
energy_test_dist_9_angl_3,0.043516079455605094,Class 0,energy,test,dist,9,angl,3
energy_test_dist_9_angl_4,0.09712995083928266,Class 0,energy,test,dist,9,angl,4
